"","R2gainPvalue","R2losePvalue","AshiftPvalue","phasePvalue","intshiftPvalue"
"LEPROTL1",0.594064839860441,0.405935160139559,0.822003998588733,0.87868987416206,0.798607027585035
"RGS11",0.594077907143884,0.405922092856116,0.65615403713722,0.728978007761966,0.52458609379696
"RBM10",0.594123642635932,0.405876357364068,0.670436577939812,0.831824062095731,0.850595214760803
"RAB27B",0.594149777202817,0.405850222797183,0.694820128843415,0.739222757980843,0.415794425496884
"FBXO38",0.594228180903472,0.405771819096528,0.923412651743829,0.595815855841729,0.74593934167026
"IPO8",0.594332719171011,0.405667280828988,0.780815921178146,0.740816966560822,0.521887699766096
"INTS6.AS1",0.594339252812733,0.405660747187267,0.522802409607067,0.802063324055562,0.119238961412312
"CREBRF",0.594398055588224,0.405601944411776,0.858664262286513,0.522508395729612,0.392802540279901
"CXorf23",0.594411122871666,0.405588877128334,0.692180537588041,0.456629686254524,0.460602140421028
"PDPK1",0.59443072379683,0.40556927620317,0.922105923399584,0.92293569589818,0.578756517307617
"PPP1R3B",0.594528728422648,0.405471271577352,0.352463836293073,0.6005788806565,0.660466240673226
"CKMT1A.CKMT1B.1",0.594679002182236,0.405320997817764,0.67774772302586,0.575842513099952,0.286591660459707
"PFKFB2",0.594816208658382,0.405183791341618,0.610738693533001,0.610033060227109,0.210657676375658
"TMED7",0.5949142132842,0.4050857867158,0.891900897722372,0.635540397506762,0.849536764801965
"MRM2",0.594927280567643,0.405072719432357,0.568270022345055,0.742234766814327,0.448227423001032
"CCDC151",0.594999150626576,0.405000849373424,0.488951611849413,0.659930482052086,0.779313183582265
"GNAI2",0.59512328981928,0.40487671018072,0.582369621179453,0.982535575679172,0.873266951533446
"EPN2",0.595155958027886,0.404844041972114,0.745658395076248,0.488383185019666,0.969115475583781
"C1QL1",0.595162491669607,0.404837508330393,0.290093692422282,0.956786493655834,0.36773295699557
"CHMP3",0.595169025311328,0.404830974688672,0.877755563395926,0.90856168411149,0.680949207469259
"VEGFA",0.595214760803377,0.404785239196623,0.224750741568335,0.702732368967815,0.111378990421681
"LOC100499484",0.595280097220589,0.404719902779411,0.904844041972114,0.86190494858024,0.096077201510578
"UBAP1",0.59533889999608,0.40466110000392,0.734642675134266,0.878657205953454,0.635886680517987
"HLA.B",0.595358500921243,0.404641499078757,0.987971565591229,0.954989742182498,0.71355207965816
"ZNF275",0.595443438263619,0.404556561736381,0.82642074039228,0.875383851451122,0.295131130189345
"ANKRD35",0.595489173755668,0.404510826244332,0.809779554928326,0.530557842330158,0.100853293608792
"FAM172A",0.595521841964274,0.404478158035726,0.929802553347185,0.536856272949417,0.437492649653064
"NSA2",0.595574111098044,0.404425888901956,0.295255269382048,0.381277196283665,0.274426019574791
"FGD6",0.595619846590092,0.404380153409908,0.64883635840945,0.361735073895488,0.372888000313615
"RAB3B",0.595632913873535,0.404367086126465,0.597762881074653,0.8597684477374,0.360591686594274
"PAPPA",0.595652514798699,0.404347485201301,0.452820573131052,0.712794177218498,0.0938426960419199
"PYGB",0.595737452141074,0.404262547858926,0.616801913050296,0.836665490611157,0.14979680374247
"NREP",0.595757053066238,0.404242946933762,0.870901773230363,0.649731467325258,0.0172161459354215
"NSUN6",0.595776653991402,0.404223346008598,0.727880355952801,0.712199615821867,0.676499797457107
"RNF113A",0.595783187633123,0.404216812366877,0.698707645667542,0.311916055771166,0.519365714061704
"RRM2B",0.595815855841729,0.404184144158271,0.80739477570008,0.797783788728161,0.86110784429025
"CDK16",0.595907326825826,0.404092673174174,0.472839651364878,0.881714950278986,0.481496726645498
"FBXO5",0.59592692775099,0.40407307224901,0.8579520953389,0.0222666509859265,0.585002678793106
"BAG4",0.595972663243038,0.404027336756962,0.837475662184588,0.624831758725679,0.956061259424778
"LANCL2",0.595998797809923,0.404001202190077,0.76640924118285,0.628555934506775,0.23444666588263
"DCLK2",0.596018398735087,0.403981601264913,0.893090020515635,0.927208697583859,0.67550015027376
"CHEK1",0.596031466018529,0.403968533981471,0.732081487579547,0.74086270205287,0.367804827054504
"ARHGEF25",0.596188273419839,0.403811726580161,0.744436604074379,0.316816287062083,0.594130176277654
"SERPINE2",0.596273210762215,0.403726789237785,0.838416506592444,0.751682412743215,0.164373358422518
"S100PBP",0.596332013537706,0.403667986462294,0.715080951820926,0.274831105361506,0.177185829837835
"MBTD1",0.596345080821148,0.403654919178852,0.741895017444823,0.162491669606805,0.401394279143309
"PRPF31",0.596384282671475,0.403615717328525,0.82406862937264,0.750885308453226,0.770989324029428
"GALNT11",0.596449619088688,0.403550380911312,0.721046166712402,0.852261293399715,0.545513348230036
"DOK6",0.596456152730409,0.403543847269591,0.950115645458466,0.766076025455068,0.0396396043226573
"BMPR1A",0.596541090072785,0.403458909927215,0.900577573928156,0.783873665503678,0.991885216982242
"PEX19",0.596580291923112,0.403419708076888,0.697283311772316,0.519849203549074,0.768264795431678
"KIAA1671",0.596671762907209,0.403328237092791,0.937629856129209,0.767879310570126,0.207416990081932
"CDKN3",0.596737099324421,0.403262900675579,0.761855292903158,0.0920132763599775,0.387882708063821
"LOC101927356",0.596808969383355,0.403191030616645,0.167117487945431,0.762286513256759,0.0116102813386125
"CCNG2",0.596978844068107,0.403021155931893,0.771544683575731,0.757628026709527,0.501156454584656
"LGR4",0.597076848693925,0.402923151306075,0.793491186117318,0.0497079462150614,0.873998719406223
"ZIM2.AS1",0.597089915977367,0.402910084022633,0.871352594509127,0.273792256327832,0.754857762619729
"TARS2",0.597148718752858,0.402851281247142,0.706476145674076,0.828191357298731,0.342519633593372
"NUMB",0.597357795287938,0.402642204712062,0.672096122937003,0.732486573366263,0.501038849033674
"ADRB1",0.597481934480641,0.402518065519359,0.720771753760111,0.858050099964718,0.658127196937029
"HHATL",0.597710611940884,0.402289388059116,0.387549492336038,0.944895265723209,0.249278032589805
"SLC2A8",0.59779554928326,0.40220445071674,0.442438616436029,0.582617899564859,0.468298770368628
"UBA6",0.597815150208423,0.402184849791577,0.9603473283939,0.731055705829315,0.905177257699897
"CEP112",0.597828217491866,0.402171782508134,0.636768722150352,0.901975773256498,0.626484770081148
"FSTL3",0.597847818417029,0.402152181582971,0.278868895945222,0.825982986396958,0.734315993048205
"INO80C",0.597880486625635,0.402119513374365,0.724090843754492,0.394788767363153,0.33235328707515
"SLC25A18",0.597991558534896,0.402008441465104,0.575600768356266,0.244952761770356,0.643204359245756
"CCDC68",0.598024226743502,0.401975773256498,0.858990944372574,0.534419224587401,0.62387784703438
"NCKAP5",0.598181034144812,0.401818965855188,0.75272779541861,0.443105047891594,0.0345433637801038
"MCRIP2",0.598318240620957,0.401681759379043,0.333829890104146,0.744057652854548,0.991042377200204
"DCBLD1",0.598324774262678,0.401675225737321,0.765324656657128,0.826518745018098,0.289871548603761
"ZNF192P1",0.598390110679891,0.401609889320109,0.751800018294197,0.830327858141571,0.0357912893488572
"LINC01011",0.598435846171939,0.401564153828061,0.621055313810812,0.705679041384087,0.793282109582239
"MPV17L2",0.598448913455382,0.401551086544618,0.697185307146497,0.924177087825212,0.220987363936911
"GTF2IRD2.GTF2IRD2B.1",0.598514249872594,0.401485750127406,0.92721523122558,0.387039868281783,0.602728448782783
"LOC100996635",0.598540384439479,0.401459615560521,0.438283220301332,0.0665843427809792,0.88055849569433
"FGD3",0.598559985364643,0.401440014635357,0.698936323127785,0.663922537143753,0.0501326329269408
"NBPF10..includes.others..1",0.598664523632182,0.401335476367818,0.899839272413658,0.410338834659663,0.514687626589308
"NAA25",0.598729860049394,0.401270139950606,0.692193604871483,0.97621754413475,0.224175781096868
"AIF1L",0.598821331033491,0.401178668966509,0.574130698968991,0.534726305748298,0.685071935395351
"ZBTB38",0.598834398316934,0.401165601683066,0.771871365661793,0.393083486873914,0.889209037333229
"CTU2",0.598840931958655,0.401159068041345,0.485978804866256,0.0849634769427784,0.73236243417356
"CLDN11",0.598925869301031,0.401074130698969,0.332523161759902,0.774373750441021,0.0719288617089393
"MYO1F",0.598984672076522,0.401015327923478,0.297770721444719,0.670828596443085,0.0929998562598822
"MS4A6A",0.599043474852013,0.400956525147987,0.629392240647092,0.140636638049316,0.00424033347707342
"HSPA2",0.599069609418898,0.400930390581102,0.89007147804043,0.873325754308937,0.0529486325087878
"DAPK1",0.599121878552668,0.400878121447332,0.911403818260222,0.923281978909405,0.176800344976283
"PRKAB1",0.599128412194389,0.400871587805611,0.984998758608073,0.811661243744038,0.812719693702876
"ADAP1",0.599213349536765,0.400786650463235,0.446633214421054,0.516680387314281,0.593352672912828
"CDC34",0.59923948410365,0.40076051589635,0.377814366171417,0.284919048179074,0.414363557959936
"DTNB",0.599317887804304,0.400682112195696,0.777117879963934,0.917179557541783,0.734237589347551
"THBD",0.599357089654632,0.400642910345368,0.0787303827407321,0.988553059704418,0.853483084401584
"GXYLT1P3",0.599396291504959,0.400603708495041,0.238151240738563,0.641577482457172,0.431710376729782
"ANKRD55",0.599415892430123,0.400584107569877,0.512165640884916,0.861395324525984,0.543546722071949
"FAM222B",0.599428959713565,0.400571040286435,0.619526441648046,0.737406405582343,0.756099154546761
"CCND3",0.599513897055941,0.400486102944059,0.543736197681864,0.73605394174605,0.618350386138226
"PEX12",0.599553098906268,0.400446901093732,0.737994433337253,0.826054856455891,0.536229043344179
"TRANK1",0.599631502606923,0.400368497393077,0.82776013694513,0.849445293817868,0.0779986148679551
"TBC1D9",0.599683771740693,0.400316228259307,0.672344401322409,0.542468671187947,0.811902988487723
"C7orf73",0.599742574516184,0.400257425483816,0.790237432540149,0.715374965698381,0.999634116063612
"NEO1",0.599847112783723,0.400152887216277,0.998725939864362,0.678486024540358,0.178989114952892
"IGSF21",0.599912449200936,0.400087550799064,0.6214211977472,0.748304519973343,0.326172462006873
"AKR1C1.AKR1C2",0.599945117409542,0.400054882590458,0.811216956106995,0.0400250891842096,0.836214669332393
"CERS4",0.599964718334705,0.400035281665295,0.86238843806761,0.911325414559567,0.462150613508958
"ADAMTS9.AS2",0.59999085290159,0.40000914709841,0.769316711748795,0.916865942739164,0.428613430553922
"MAP3K2",0.600193395794948,0.399806604205052,0.652678139741529,0.572164072810903,0.505860676623937
"EML6",0.600232597645276,0.399767402354724,0.992322970977564,0.888875821605446,0.28441595776654
"SLITRK4",0.60025873221216,0.39974126778784,0.753714375318515,0.169071046820077,0.938897382623126
"ZNF23",0.600369804121421,0.399630195878579,0.783448978791799,0.649221843271002,0.713035921962183
"VPS51",0.600395938688306,0.399604061311694,0.457648934363035,0.583820089641564,0.854848615521319
"SSSCA1",0.600507010597567,0.399492989402433,0.406131169391195,0.814333503208018,0.463476942778366
"PLP1",0.600559279731337,0.399440720268663,0.519411449553752,0.790675186535471,0.0540070824676258
"CDKN2B",0.600591947939943,0.399408052060057,0.586538084597593,0.51555006729651,0.737216929972428
"XYLT2",0.600605015223385,0.399394984776615,0.900473035660617,0.761515543533655,0.434461039894416
"TXNRD1",0.600637683431991,0.399362316568009,0.901707893945928,0.762600128059378,0.680681328158689
"CSF1",0.600670351640597,0.399329648359403,0.805728697061168,0.574908202333817,0.166980281469285
"ATP6V0E1",0.600716087132646,0.399283912867354,0.865080298456754,0.861650136553112,0.397741973421145
"SDK2",0.600742221699531,0.399257778300469,0.949037594574464,0.965685313680139,0.899479922118991
"WASHC5",0.600761822624695,0.399238177375305,0.728762397585166,0.304291295882499,0.734701477909757
"TAGAP",0.600781423549858,0.399218576450142,0.527264886902662,0.95024631829289,0.334417917859056
"USP5",0.600794490833301,0.399205509166699,0.60715172422805,0.751773883727312,0.65016922132058
"TNKS2",0.600807558116743,0.399192441883257,0.659590732682583,0.705071412704013,0.749029754204398
"TMED10",0.600931697309446,0.399068302690554,0.682523815124074,0.492002822533224,0.947260444026291
"ZNF417.ZNF587",0.601036235576986,0.398963764423014,0.991009708991598,0.87441033883466,0.348432579351079
"FAM13A",0.601088504710756,0.398911495289244,0.846884106263149,0.930547388503404,0.356906712663504
"LNPEP",0.601179975694853,0.398820024305147,0.672788688959452,0.584101036235577,0.284350621349328
"TLN1",0.601206110261738,0.398793889738262,0.567420648921296,0.5283233368615,0.323349928783305
"E2F4",0.601212643903459,0.398787356096541,0.496942255674468,0.93266428842108,0.604878016909065
"U2AF2",0.601245312112065,0.398754687887935,0.637409019039032,0.0720791354685274,0.799724280319364
"IGSF8",0.601251845753786,0.398748154246214,0.564003554301096,0.304866256353967,0.835201954865603
"RICTOR",0.601310648529277,0.398689351470723,0.507866504632352,0.172599213349537,0.280188691572909
"CUX1",0.601408653155096,0.398591346844904,0.98038600755289,0.905961294706443,0.586603421014805
"PTGER3",0.601513191422635,0.398486808577365,0.275608608726332,0.710213388738615,0.0125576593881898
"OSGIN2",0.601565460556405,0.398434539443595,0.903583049119918,0.816470004050858,0.795150731114509
"ZNF37A",0.601611196048453,0.398388803951547,0.555731963882029,0.545768160257164,0.195297084689064
"METAP2",0.601683066107387,0.398316933892613,0.717635605733924,0.652455995923008,0.673677264233538
"TXLNG",0.601774537091484,0.398225462908516,0.61720046519529,0.323349928783305,0.630672834424451
"GXYLT2",0.60180720530009,0.39819279469991,0.684771387876174,0.732133756713317,0.332196479673841
"PLCH2",0.601826806225254,0.398173193774746,0.884282671475427,0.890777111346322,0.0782926287454101
"CCDC13",0.601833339866975,0.398166660133025,0.515327923477988,0.185267944646987,0.622642988749069
"WDR31",0.601918277209351,0.398081722790649,0.87056202386086,0.96648895161185,0.819331739124753
"ARRDC2",0.602016281835169,0.397983718164831,0.704587923216643,0.745900139819933,0.140858781867838
"SGO2",0.602042416402054,0.397957583597946,0.812863433820743,0.96189580148183,0.21970023651783
"CCAR1",0.602068550968939,0.397931449031061,0.431344492793393,0.700210383263423,0.359997125197643
"RNF216P1",0.602081618252381,0.397918381747619,0.684235629255034,0.601918277209351,0.637925176735008
"TUBE1",0.602140421027872,0.397859578972127,0.677218498046441,0.960432265736276,0.195055339945379
"TRMT1",0.602160021953036,0.397839978046964,0.643348099363623,0.0416388986893514,0.480830295189933
"PIK3CA",0.602408300338443,0.397591699661557,0.899708599579233,0.668940373985652,0.733812902635671
"RORA",0.602414833980164,0.397585166019836,0.681576437074497,0.7161198008546,0.284611967018177
"FAM192A",0.60244750218877,0.39755249781123,0.743397755040705,0.738196976230611,0.487860493681968
"PLXNA1",0.60249977132254,0.39750022867746,0.773746520835783,0.919237654683968,0.489520038679159
"HSF2",0.602506304964261,0.397493695035739,0.721314046022972,0.0986187881401336,0.66577809139258
"GAPDH",0.602538973172867,0.397461026827133,0.451644517621232,0.741137115005162,0.463921230415409
"FAP",0.602630444156964,0.397369555843036,0.669449998039907,0.518999830125315,0.183026905536608
"PLCH1",0.602832987050322,0.397167012949678,0.826022188247285,0.89402433128177,0.562304807453578
"ARRB1",0.602878722542371,0.397121277457629,0.645079514419747,0.684568844982816,0.804023416571929
"PPIL2",0.602976727168189,0.397023272831811,0.841735596586826,0.962843179531407,0.295059260130412
"POP1",0.603120467286056,0.396879532713944,0.667725116625505,0.414945052073124,0.699478615390646
"AMOTL1",0.603153135494662,0.396846864505338,0.826198596573758,0.801213950631803,0.767683301318489
"TTLL1",0.603362212029741,0.396637787970259,0.54996929188391,0.826812758895553,0.711598520783514
"KIF13A",0.60346021665556,0.39653978334444,0.736302220131457,0.825270819449345,0.113822572425418
"MAGEE1",0.603492884864166,0.396507115135834,0.884184666849609,0.915049590340664,0.315189410273498
"FN1",0.603538620356214,0.396461379643786,0.513367830961621,0.273975198296026,0.990826767023404
